timestamp_us,x_m,y_m,z_m,yaw_rad
1693731518666691,4.0315,3.6846,0.0443,0.78037
1693731518733333,4.0216,3.687,0.0449,0.77885
1693731518799985,4.015,3.6882,0.0456,0.77701
1693731518866631,4.0134,3.6889,0.046,0.77462
1693731518933280,4.0127,3.6896,0.047,0.77139
1693731518999934,4.0129,3.6903,0.0477,0.76854
1693731519066598,4.0135,3.6912,0.0484,0.76547
1693731519133256,4.0143,3.6921,0.0491,0.76239
1693731519199904,4.0142,3.6929,0.0495,0.76208
1693731519266571,4.0131,3.6935,0.0499,0.76433
1693731519333257,4.0121,3.6942,0.0502,0.76575
1693731519399917,4.0119,3.6951,0.0501,0.7653
1693731519466570,4.0113,3.6964,0.0501,0.76558
1693731519533234,4.0107,3.6976,0.0503,0.76638
1693731519599898,4.0103,3.6987,0.0504,0.76725
1693731519666510,4.01,3.7,0.0502,0.76932
1693731519733127,4.01,3.7014,0.0502,0.77208
1693731519799757,4.01,3.7028,0.0512,0.77302
1693731519866382,4.0102,3.704,0.0524,0.77454
1693731519933011,4.0101,3.7051,0.0529,0.77731
1693731519999651,4.0102,3.7059,0.0534,0.78095
1693731520066293,4.0102,3.7065,0.0539,0.78493
1693731520132927,4.0102,3.707,0.0545,0.78946
1693731520199572,4.0104,3.7076,0.0551,0.79412
1693731520266219,4.0103,3.7082,0.0555,0.79889
1693731520332861,4.0105,3.7088,0.0557,0.80329
1693731520399531,4.0105,3.7093,0.0556,0.80882
1693731520466174,4.0105,3.7098,0.0555,0.81408
1693731520532829,4.0105,3.7103,0.0553,0.8183
1693731520599495,4.0105,3.711,0.0551,0.82288
1693731520666143,4.01,3.7118,0.0549,0.82759
1693731520732814,4.0122,3.7374,0.0501,0.86086
1693731520799480,3.9988,3.7664,0.0486,0.86002
1693731520866143,3.9865,3.793,0.0481,0.83181
1693731520932803,3.9813,3.8157,0.0498,0.81635
1693731520999474,3.9715,3.8399,0.0534,0.82824
1693731521066140,3.959,3.8638,0.0573,0.83233
1693731521132804,3.9308,3.8813,0.0725,0.88935
1693731521199474,3.8908,3.9049,0.0775,1.04285
1693731521266127,3.86,3.9128,0.0972,1.13356
1693731521332790,3.8476,3.924,0.1023,1.1361
1693731521399462,3.8348,3.9212,0.1057,1.20952
1693731521466126,3.8132,3.9137,0.1168,1.25505
1693731521532792,3.7893,3.9211,0.1363,1.30976
1693731521599466,3.7493,3.9229,0.1398,1.36463
1693731521666124,3.715,3.9175,0.1485,1.41768
1693731521732798,3.6751,3.9326,0.1518,1.44029
1693731521799472,3.6333,3.9427,0.1576,1.44509
1693731521866139,3.5924,3.9594,0.1615,1.43472
1693731521932795,3.5559,3.9828,0.171,1.4086
1693731521999482,3.5243,4.0099,0.1774,1.37739
1693731522066152,3.4834,4.0365,0.1777,1.35428
1693731522132816,3.4409,4.0514,0.1762,1.35986
1693731522199489,3.392,4.063,0.1662,1.37263
1693731522266158,3.3348,4.0729,0.1537,1.39504
1693731522332822,3.2627,4.0968,0.1372,1.43703
1693731522399496,3.1999,4.1158,0.1256,1.44524
1693731522466155,3.1208,4.1408,0.1225,1.44517
1693731522532832,3.0477,4.1658,0.126,1.42491
1693731522599505,2.9799,4.1901,0.1314,1.42889
1693731522666176,2.9122,4.2089,0.1352,1.41138
1693731522732839,2.8438,4.2314,0.1406,1.39118
1693731522799505,2.7733,4.2409,0.1464,1.40847
1693731522866176,2.6978,4.2538,0.152,1.44709
1693731522932844,2.6302,4.2689,0.1564,1.46664
1693731522999521,2.5504,4.2814,0.1628,1.45705
1693731523066189,2.483,4.2892,0.1717,1.44293
1693731523132860,2.3962,4.2943,0.1898,1.40018
1693731523199535,2.3482,4.3209,0.2083,1.39059
1693731523266208,2.2921,4.3509,0.2216,1.37164
1693731523332873,2.2325,4.3636,0.2296,1.3523
1693731523399547,2.1697,4.3805,0.2262,1.34969
1693731523466219,2.0723,4.3919,0.2161,1.3579
1693731523532888,1.978,4.404,0.193,1.3941
1693731523599560,1.9156,4.4078,0.1727,1.40291
1693731523666229,1.8475,4.4155,0.1605,1.42093
1693731523732886,1.7787,4.417,0.1555,1.42429
1693731523799577,1.6784,4.4183,0.155,1.42508
1693731523866244,1.5921,4.418,0.149,1.41773
1693731523932902,1.5274,4.4095,0.1392,1.43821
1693731523999588,1.4471,4.4002,0.1248,1.45875
1693731524066248,1.3757,4.3927,0.1054,1.46796
1693731524132927,1.2636,4.3858,0.0894,1.46839
1693731524199603,1.1696,4.3799,0.0792,1.46152
1693731524266268,1.072,4.3687,0.0787,1.41952
1693731524332935,1.0074,4.3736,0.0901,1.40727
1693731524399610,0.9796,4.3726,0.1009,1.41322
1693731524466283,0.9263,4.3646,0.1045,1.41007
1693731524532948,0.8712,4.3624,0.1048,1.40279
1693731524599616,0.8032,4.3597,0.0946,1.39551
1693731524666288,0.7367,4.3501,0.0745,1.38417
1693731524732954,0.6756,4.333,0.0585,1.3875
1693731524799629,0.5874,4.3179,0.0538,1.38659
1693731524866293,0.5156,4.3102,0.0629,1.40403
1693731524932955,0.4265,4.2944,0.0778,1.42743
1693731524999634,0.3433,4.286,0.0905,1.44057
1693731525132982,0.1805,4.2554,0.0991,1.48652
1693731525199655,0.0928,4.2318,0.0983,1.51628
1693731525266324,0.0241,4.2135,0.0973,1.54364
1693731525332992,-0.0577,4.2001,0.0989,1.5691
1693731525399668,-0.1396,4.1831,0.1083,1.51974
1693731525466337,-0.2041,4.1865,0.1247,1.51363
1693731525533014,-0.2776,4.2005,0.1351,1.49348
1693731525599687,-0.3466,4.2151,0.1353,1.44151
1693731525666357,-0.4322,4.2412,0.1246,1.40224
1693731525733019,-0.5138,4.2558,0.1072,1.36293
1693731525799686,-0.6004,4.2681,0.0906,1.35546
1693731525866354,-0.6827,4.294,0.0827,1.34824
1693731525933022,-0.7809,4.3039,0.0838,1.36671
1693731525999700,-0.8694,4.3142,0.0951,1.39732
1693731526066371,-0.9541,4.3178,0.1092,1.43217
1693731526133041,-1.0278,4.3101,0.1278,1.47177
1693731526199719,-1.0952,4.3128,0.1334,1.54641
1693731526266388,-1.1835,4.3228,0.1355,1.57424
1693731526333056,-1.2632,4.3268,0.1295,1.58201
1693731526399730,-1.3394,4.3337,0.1219,1.57431
1693731526466399,-1.4183,4.347,0.1192,1.55864
1693731526533068,-1.491,4.3588,0.1181,1.51844
1693731526599743,-1.5594,4.3777,0.1185,1.5117
1693731526666409,-1.6216,4.3938,0.1118,1.509
1693731526733067,-1.6831,4.4129,0.1039,1.49769
1693731526799750,-1.7639,4.4411,0.0866,1.49498
1693731526866423,-1.8572,4.4708,0.0684,1.49782
1693731526933090,-1.9463,4.4971,0.057,1.52644
1693731526999762,-2.0304,4.5045,0.0539,1.54631
1693731527066429,-2.1091,4.5225,0.0615,1.58503
1693731527133088,-2.1944,4.5381,0.0673,1.62006
1693731527199773,-2.2799,4.5356,0.073,1.64976
1693731527266439,-2.3688,4.5337,0.0722,1.70536
1693731527333102,-2.4693,4.5322,0.0699,1.76153
1693731527399778,-2.5567,4.518,0.0643,1.80557
1693731527466444,-2.6531,4.5029,0.057,1.84939
1693731527533108,-2.7455,4.5027,0.0551,1.90503
1693731527599786,-2.8354,4.4863,0.0581,1.92882
1693731527666456,-2.9215,4.4831,0.0681,1.98067
1693731527733121,-3.0008,4.4808,0.0739,2.04771
1693731527799794,-3.1232,4.5196,0.0808,2.11836
1693731527866462,-3.2128,4.5121,0.0813,2.17166
1693731527933133,-3.3071,4.5017,0.0763,2.22514
1693731527999806,-3.3958,4.4899,0.0706,2.2972
1693731528066475,-3.4699,4.4572,0.0675,2.3406
1693731528133141,-3.55,4.4242,0.0717,2.39393
1693731528199817,-3.6224,4.3868,0.0792,2.45796
1693731528266474,-3.6955,4.3388,0.0894,2.52946
1693731528333154,-3.7579,4.2771,0.0991,2.60497
1693731528399826,-3.789,4.1765,0.1118,2.68585
1693731528466494,-3.8266,4.1016,0.1162,2.77228
1693731528533161,-3.8724,4.0464,0.119,2.84995
1693731528599839,-3.9179,3.9888,0.1131,2.89406
1693731528666507,-3.9582,3.9477,0.1025,2.93747
1693731528733176,-3.998,3.8926,0.0935,2.94066
1693731528799888,-4.0284,3.8362,0.086,2.96888
1693731528866541,-4.0519,3.7844,0.0838,3.00795
1693731528933217,-4.0686,3.7308,0.0792,3.04567
1693731529066564,-4.0941,3.6108,0.0613,-3.12624
1693731529133229,-4.115,3.5474,0.0488,-3.10237
1693731529199899,-4.1538,3.4844,0.0397,-3.08557
1693731529266565,-4.1675,3.4263,0.0342,-3.06907
1693731529333228,-4.1901,3.3608,0.0301,-3.03996
1693731529399901,-4.1993,3.2975,0.0316,-3.03128
1693731529466567,-4.1916,3.2288,0.0297,-3.03202
1693731529533233,-4.1867,3.1625,0.0311,-3.00122
1693731529599905,-4.1933,3.1007,0.0292,-2.97986
1693731529666575,-4.1952,3.0352,0.0231,-2.95406
1693731529733238,-4.2114,2.9734,0.0225,-2.92666
1693731529799913,-4.223,2.9161,0.02,-2.91631
1693731529866579,-4.2361,2.8516,0.0222,-2.96859
1693731529933249,-4.2211,2.7919,0.0304,-2.96169
1693731529999921,-4.232,2.7229,0.0439,-2.95526
1693731530066590,-4.2367,2.6568,0.0571,-2.97593
1693731530133258,-4.2238,2.5966,0.0628,-2.98783
1693731530199932,-4.1771,2.5418,0.0657,-2.9919
1693731530333259,-4.1645,2.4081,0.0577,-2.96576
1693731530399933,-4.1818,2.327,0.0527,-3.00974
1693731530466605,-4.2087,2.2391,0.0562,-3.02457
1693731530533274,-4.2238,2.1698,0.0647,-3.05949
1693731530599949,-4.2608,2.0802,0.071,-3.12411
1693731530666609,-4.2901,1.9974,0.0792,3.14159
1693731530733290,-4.3113,1.9286,0.0862,-3.1304
1693731530799964,-4.3496,1.8421,0.0894,-3.12271
1693731530866634,-4.3854,1.7545,0.0902,-3.13977
1693731530933299,-4.4184,1.665,0.0901,3.13378
1693731530999977,-4.4291,1.5982,0.0944,-3.10633
1693731531066644,-4.4497,1.5321,0.103,-3.08252
1693731531133310,-4.477,1.4694,0.1133,-3.0821
1693731531199989,-4.494,1.4142,0.1265,-3.06577
1693731531266660,-4.5187,1.3571,0.134,-3.02584
1693731531333330,-4.5446,1.3028,0.1365,-2.9951
1693731531400005,-4.5665,1.2423,0.1356,-2.95129
1693731531466672,-4.5852,1.1844,0.1331,-2.90227
1693731531533341,-4.6059,1.1186,0.1346,-2.87413
1693731531600016,-4.6215,1.0497,0.1438,-2.82536
1693731531666686,-4.6534,0.9699,0.1531,-2.80098
1693731531733354,-4.6905,0.8981,0.1615,-2.79726
1693731531800031,-4.7051,0.8289,0.168,-2.79984
1693731531866698,-4.7085,0.7658,0.1729,-2.77747
1693731531933369,-4.6982,0.7106,0.1714,-2.75378
1693731532000043,-4.7027,0.6459,0.1682,-2.7075
1693731532066720,-4.6927,0.5784,0.1665,-2.67268
1693731532133387,-4.6894,0.519,0.1642,-2.64024
1693731532200051,-4.6959,0.4542,0.1677,-2.61719
1693731532266730,-4.6828,0.3911,0.1773,-2.60497
1693731532333396,-4.6632,0.3248,0.1855,-2.57769
1693731532400068,-4.6506,0.265,0.1942,-2.54684
1693731532466738,-4.6219,0.2003,0.1967,-2.51838
1693731532533406,-4.569,0.1366,0.2005,-2.4744
1693731532600084,-4.5457,0.0736,0.1997,-2.43328
1693731532666751,-4.4975,0.0075,0.2017,-2.365
1693731532733416,-4.4577,-0.0665,0.2108,-2.32915
1693731532800092,-4.4286,-0.1416,0.226,-2.26564
1693731532866761,-4.3993,-0.2024,0.2429,-2.22555
1693731532933426,-4.3621,-0.2736,0.2609,-2.20148
1693731533000103,-4.3276,-0.3316,0.2735,-2.1763
1693731533066767,-4.2772,-0.3813,0.2862,-2.14004
1693731533133432,-4.2266,-0.3791,0.2983,-2.12487
1693731533200107,-4.1744,-0.4446,0.3009,-2.06759
1693731533266778,-4.1285,-0.5238,0.3024,-2.03921
1693731533333444,-4.0767,-0.5566,0.3077,-2.04196
1693731533400119,-4.0249,-0.5759,0.3144,-2.03595
1693731533466787,-3.9583,-0.6503,0.3251,-1.99569
1693731533533457,-3.9113,-0.6573,0.3306,-1.97288
1693731533600131,-3.8531,-0.6531,0.3348,-1.93886
1693731533666792,-3.7983,-0.6806,0.336,-1.91211
1693731533733471,-3.7355,-0.7112,0.3339,-1.88299
1693731533800148,-3.6677,-0.7373,0.3247,-1.86202
1693731533866816,-3.5981,-0.7576,0.3178,-1.8365
1693731533933486,-3.532,-0.7905,0.3166,-1.81465
1693731534000160,-3.4567,-0.8181,0.3194,-1.78759
1693731534066820,-3.3818,-0.8535,0.32,-1.77277
1693731534133505,-3.3165,-0.8913,0.3179,-1.75747
1693731534200180,-3.2493,-0.8857,0.3079,-1.75725
1693731534266845,-3.1755,-0.8914,0.2958,-1.74094
1693731534333514,-3.1285,-0.885,0.2771,-1.73602
1693731534400188,-3.0643,-0.897,0.2575,-1.71528
1693731534466861,-3.0062,-0.8733,0.2341,-1.75241
1693731534533526,-2.9611,-0.8944,0.2149,-1.75377
1693731534600201,-2.9126,-0.9323,0.1907,-1.77051
1693731534666865,-2.8598,-0.9622,0.1785,-1.78318
1693731534733532,-2.8112,-0.9816,0.1649,-1.81168
1693731534800207,-2.7788,-1.0108,0.1526,-1.82595
1693731534866869,-2.738,-1.0171,0.1368,-1.84528
1693731534933548,-2.6993,-1.0266,0.121,-1.85598
1693731535000222,-2.6607,-1.0624,0.1038,-1.85375
1693731535066888,-2.6081,-1.0966,0.0895,-1.84496
1693731535133556,-2.5352,-1.1168,0.0762,-1.85416
1693731535200228,-2.4902,-1.139,0.0663,-1.84388
1693731535266900,-2.4259,-1.1459,0.0683,-1.84669
1693731535333565,-2.365,-1.1726,0.0774,-1.84154
1693731535400241,-2.3084,-1.1917,0.0866,-1.82818
1693731535466906,-2.2529,-1.2171,0.0984,-1.7877
1693731535533570,-2.1997,-1.2336,0.1075,-1.75613
1693731535600235,-2.1575,-1.2691,0.1087,-1.69505
1693731535666913,-2.1039,-1.299,0.1166,-1.67415
1693731535733583,-2.0408,-1.3184,0.122,-1.66364
1693731535800250,-1.98,-1.3341,0.1302,-1.65726
1693731535866927,-1.9337,-1.3517,0.143,-1.6529
1693731535933585,-1.8744,-1.3603,0.1553,-1.64093
1693731536000270,-1.832,-1.3763,0.1646,-1.61653
1693731536066938,-1.7832,-1.3992,0.1672,-1.60146
1693731536133604,-1.7378,-1.4285,0.165,-1.55693
1693731536200280,-1.6865,-1.4298,0.1582,-1.52003
1693731536266946,-1.6075,-1.4361,0.1526,-1.49135
1693731536333611,-1.5451,-1.4209,0.1505,-1.47658
1693731536400287,-1.4644,-1.4294,0.1552,-1.45428
1693731536466956,-1.392,-1.4451,0.1602,-1.43388
1693731536533621,-1.3127,-1.4548,0.1664,-1.42285
1693731536600296,-1.2398,-1.4474,0.1678,-1.41575
1693731536666963,-1.1768,-1.4286,0.1696,-1.39008
1693731536733633,-1.1081,-1.4302,0.1713,-1.362
1693731536800307,-1.0399,-1.4203,0.165,-1.33923
1693731536866965,-0.9648,-1.4138,0.1606,-1.30692
1693731536933642,-0.8965,-1.408,0.1559,-1.28914
1693731537000319,-0.8309,-1.4154,0.1488,-1.27653
1693731537066987,-0.7626,-1.4283,0.1563,-1.24916
1693731537133657,-0.7011,-1.4219,0.1633,-1.23096
1693731537200333,-0.6469,-1.4157,0.1691,-1.22888
1693731537267002,-0.5893,-1.4113,0.1713,-1.21596
1693731537333659,-0.5281,-1.4059,0.1693,-1.20012
1693731537400346,-0.4649,-1.3968,0.1646,-1.18087
1693731537467014,-0.3995,-1.3905,0.1569,-1.14504
1693731537533675,-0.3315,-1.3797,0.1484,-1.12659
1693731537600359,-0.2617,-1.3703,0.1463,-1.09036
1693731537667028,-0.1931,-1.358,0.1498,-1.06002
1693731537733694,-0.1164,-1.3503,0.1569,-1.01968
1693731537800369,-0.0385,-1.3397,0.1633,-1.01012
1693731537867032,0.0289,-1.3219,0.1647,-1.00344
1693731537933702,0.0909,-1.3068,0.1716,-0.95122
1693731538000376,0.1575,-1.286,0.1692,-0.92509
1693731538067043,0.2198,-1.2619,0.1695,-0.89846
1693731538133709,0.2914,-1.25,0.1714,-0.87812
1693731538200387,0.358,-1.2353,0.1773,-0.85995
1693731538267053,0.4239,-1.2184,0.1841,-0.85461
1693731538333721,0.4907,-1.2062,0.1938,-0.82278
1693731538400394,0.5573,-1.2005,0.2012,-0.78681
1693731538467060,0.6251,-1.185,0.1995,-0.75761
1693731538533731,0.6985,-1.1646,0.192,-0.75095
1693731538600407,0.7684,-1.1418,0.1837,-0.74877
1693731538667071,0.8352,-1.1144,0.1728,-0.74107
1693731538733739,0.9032,-1.0889,0.1627,-0.71521
1693731538800412,0.9678,-1.0589,0.1615,-0.70185
1693731538867084,1.042,-1.0274,0.1626,-0.64515
1693731538933753,1.1186,-0.9953,0.1707,-0.63828
1693731539000417,1.1833,-0.9543,0.1774,-0.62985
1693731539067098,1.2481,-0.9153,0.1802,-0.57531
1693731539133768,1.3114,-0.8785,0.1806,-0.51797
1693731539200441,1.3621,-0.8387,0.1811,-0.49228
1693731539267112,1.4217,-0.7987,0.179,-0.45008
1693731539333781,1.4796,-0.7586,0.1776,-0.42387
1693731539400458,1.5279,-0.718,0.1788,-0.39454
1693731539467126,1.5735,-0.6732,0.1741,-0.39656
1693731539533796,1.6026,-0.6273,0.1623,-0.36801
1693731539600468,1.6623,-0.5979,0.1433,-0.35031
1693731539667134,1.6945,-0.5531,0.1286,-0.36782
1693731539733814,1.7431,-0.5167,0.1092,-0.358
1693731539800490,1.7812,-0.4773,0.0874,-0.35572
1693731539867159,1.8212,-0.4321,0.0693,-0.34166
1693731539933826,1.8557,-0.3861,0.0605,-0.34268
1693731540000498,1.8769,-0.325,0.06,-0.32168
1693731540067161,1.9461,-0.2664,0.078,-0.23513
1693731540133837,1.9857,-0.2025,0.095,-0.21078
1693731540200511,2.0156,-0.134,0.1084,-0.17181
1693731540267181,2.0366,-0.0657,0.1242,-0.11013
1693731540333850,2.0538,0.0002,0.1351,-0.04196
1693731540400522,2.0604,0.0621,0.14,0.00618
1693731540467196,2.0731,0.122,0.1357,0.04026
1693731540533864,2.0927,0.1853,0.1342,0.07312
1693731540600539,2.1059,0.2438,0.1378,0.07598
1693731540667201,2.121,0.305,0.1406,0.06519
1693731540733879,2.1429,0.3651,0.1491,0.06751
1693731540800554,2.146,0.4216,0.1597,0.06774
1693731540867223,2.1646,0.4852,0.1676,0.05983
1693731540933891,2.1827,0.5466,0.1656,0.06039
1693731541000567,2.1963,0.611,0.1667,0.06396
1693731541067233,2.2056,0.6737,0.1565,0.05956
1693731541133893,2.217,0.7379,0.1434,0.09028
1693731541200579,2.2293,0.8095,0.1311,0.0942
1693731541267266,2.2508,0.8839,0.1259,0.07814
1693731541333942,2.2648,0.9549,0.1227,0.07155
1693731541400617,2.2733,1.0272,0.1289,0.11885
1693731541467282,2.2875,1.0991,0.1377,0.12215
1693731541533950,2.2949,1.1665,0.1467,0.11275
1693731541600681,2.292,1.2337,0.1478,0.13167
1693731541667334,2.2962,1.3004,0.1464,0.14578
1693731541734005,2.2922,1.3723,0.1442,0.15855
1693731541800675,2.2942,1.4432,0.1408,0.14555
1693731541867338,2.2968,1.509,0.1346,0.14759
1693731541934003,2.3038,1.5715,0.1307,0.10435
1693731542000674,2.3115,1.6359,0.1289,0.11876
1693731542067340,2.3217,1.7072,0.1289,0.09792
1693731542134005,2.3386,1.7739,0.1262,0.06785
1693731542200675,2.3439,1.8442,0.1182,0.05776
1693731542267339,2.3504,1.9142,0.1106,0.07669
1693731542334007,2.3469,1.9855,0.1042,0.10857
1693731542400679,2.3631,2.0512,0.1,0.10694
1693731542467345,2.3659,2.1258,0.1009,0.10761
1693731542534008,2.3617,2.2004,0.1042,0.0899
1693731542600685,2.3508,2.2762,0.1121,0.10574
1693731542667350,2.3475,2.3507,0.122,0.11913
1693731542734008,2.3477,2.424,0.1257,0.15271
1693731542800687,2.3503,2.503,0.1237,0.17131
1693731542867357,2.3556,2.5855,0.1148,0.19384
1693731542934024,2.3627,2.6693,0.1091,0.17547
1693731543000690,2.3702,2.75,0.1095,0.20374
1693731543067369,2.375,2.8294,0.1145,0.15408
1693731543134037,2.3807,2.902,0.1222,0.13626
1693731543200710,2.4012,2.9707,0.1331,0.14545
1693731543267377,2.4233,3.0466,0.1378,0.11983
1693731543334043,2.4406,3.1241,0.1347,0.07882
1693731543400718,2.4446,3.2017,0.1249,0.07123
1693731543467384,2.4549,3.2849,0.1134,0.0901
1693731543534053,2.4595,3.3727,0.1065,0.07625
1693731543600726,2.4677,3.4599,0.1076,0.09001
1693731543667394,2.4679,3.5441,0.1113,0.10575
1693731543734058,2.4615,3.6235,0.1181,0.09858
1693731543800734,2.4481,3.703,0.1228,0.13567
1693731543867402,2.4393,3.7786,0.1235,0.16943
1693731543934073,2.4274,3.8554,0.1223,0.21077
1693731544000745,2.4262,3.9368,0.1134,0.21686
1693731544067414,2.4241,4.0162,0.1113,0.20409
1693731544134078,2.4244,4.0943,0.112,0.20054
1693731544200752,2.4293,4.1727,0.1161,0.16559
1693731544267420,2.4322,4.248,0.1286,0.15081
1693731544334092,2.4308,4.3188,0.1433,0.15625
1693731544400762,2.4311,4.3974,0.1492,0.12248
1693731544467432,2.431,4.4743,0.1479,0.10658
1693731544534101,2.4208,4.556,0.1398,0.12207
1693731544600765,2.4012,4.6278,0.1328,0.14775
1693731544667446,2.383,4.7132,0.1282,0.14281
1693731544734117,2.3681,4.8035,0.1319,0.15714
1693731544800795,2.3442,4.8991,0.139,0.15717
1693731544867465,2.3027,4.9835,0.1436,0.14626
1693731544934132,2.278,5.0447,0.1465,0.17945
1693731545000806,2.2677,5.1028,0.1479,0.20482
1693731545067473,2.2714,5.1589,0.1438,0.22796
1693731545134140,2.2587,5.2045,0.1398,0.2106
1693731545200813,2.2558,5.2645,0.1338,0.20161
1693731545267482,2.2595,5.3487,0.1397,0.17801
1693731545334150,2.2561,5.4323,0.1455,0.1519
1693731545400823,2.2534,5.4832,0.1582,0.16409
1693731545467491,2.2818,5.5699,0.1644,0.18924
1693731545534160,2.2855,5.6471,0.1639,0.15879
1693731545600835,2.2576,5.7483,0.1563,0.13746
1693731545667501,2.2471,5.8299,0.152,0.15752
1693731545734167,2.2384,5.9183,0.1429,0.16021
1693731545800839,2.2208,5.9998,0.1342,0.14777
1693731545867507,2.2019,6.0829,0.1349,0.14378
1693731545934179,2.1995,6.164,0.137,0.12122
1693731546067540,2.192,6.3034,0.1419,0.1116
1693731546134206,2.1855,6.3699,0.1384,0.12009
1693731546200880,2.1983,6.4409,0.1368,0.1487
1693731546267546,2.2072,6.553,0.1393,0.15541
1693731546334203,2.2082,6.6715,0.1438,0.16054
1693731546400886,2.2042,6.7586,0.1504,0.17924
1693731546467612,2.1933,6.8584,0.1635,0.14681
1693731546534272,2.198,6.9279,0.1768,0.12533
1693731546600940,2.2077,6.9936,0.1934,0.12039
1693731546667640,2.2146,7.051,0.2042,0.09388
1693731546734301,2.2123,7.1237,0.2063,0.06944
1693731546800967,2.1907,7.2048,0.2096,0.0415
1693731546867630,2.2085,7.3039,0.2087,0.04871
1693731546934291,2.2161,7.4207,0.2177,0.02985
1693731547000961,2.2263,7.5309,0.2337,0.03364
1693731547067624,2.2483,7.6446,0.2542,0.03752
1693731547134289,2.2408,7.7235,0.281,0.0181
1693731547200960,2.2308,7.7824,0.3115,0.04125
1693731547267625,2.2233,7.854,0.3375,0.04562
1693731547334292,2.2371,7.9149,0.3659,0.06833
1693731547400965,2.2063,7.9722,0.3867,0.06721
1693731547467668,2.1726,8.0244,0.4128,0.048
1693731547534329,2.1499,8.0908,0.4371,0.06196
1693731547600995,2.1294,8.1462,0.4627,0.08146
1693731547667698,2.1075,8.2101,0.4951,0.07078
1693731547734354,2.0908,8.273,0.5281,0.07957
1693731547801024,2.0716,8.3315,0.5586,0.10165
1693731547867688,2.0336,8.3559,0.5945,0.13247
1693731547934349,2.0216,8.3907,0.6234,0.17243
1693731548001019,1.9684,8.4294,0.6689,0.20921
1693731548067709,1.961,8.475,0.6966,0.2768
1693731548134379,1.91,8.5332,0.7247,0.32791
1693731548201048,1.8727,8.552,0.7456,0.40092
1693731548267709,1.7456,8.5663,0.766,0.43196
1693731548334374,1.7576,8.5462,0.7734,0.58636
1693731548401043,1.6874,8.6012,0.7829,0.69458
1693731548467741,1.6095,8.6505,0.7901,0.8169
1693731548534400,1.5712,8.7904,0.7996,0.95746
1693731548601069,1.5394,8.7884,0.8005,1.04188
1693731548667779,1.4989,8.741,0.7952,1.15695
1693731548734437,1.4569,8.6764,0.7841,1.20936
1693731548801102,1.4208,8.5991,0.7614,1.25752
1693731548867797,1.3935,8.4749,0.7376,1.31084
1693731548934453,1.3867,8.4636,0.7083,1.43161
1693731549001109,1.3666,8.3903,0.6737,1.47013
1693731549067776,1.3507,8.3338,0.6357,1.50286
1693731549134440,1.3393,8.3293,0.5952,1.54453
1693731549201108,1.326,8.3025,0.554,1.5396
1693731549267780,1.3225,8.2786,0.5159,1.54564
1693731549334438,1.2735,8.2891,0.3414,1.55923
1693731549401110,1.2298,8.2762,0.1721,1.56862
1693731549467768,1.3012,8.2499,0.3768,1.58903
1693731549534414,1.3183,8.2226,0.3779,1.58062
1693731549601089,1.3082,8.2283,0.3036,1.56944
1693731549667752,1.3237,8.1792,0.3347,1.46971
1693731549734414,1.3234,8.1909,0.3251,1.40898
1693731549801091,1.3238,8.1775,0.3179,1.36786
1693731549867755,1.3148,8.1183,0.3155,1.36676
1693731549934420,1.3324,8.1278,0.3091,1.39366
1693731550001093,1.3328,8.1077,0.3061,1.40477
1693731550067756,1.359,8.0812,0.3004,1.46252
1693731550134423,1.3672,8.0757,0.2912,1.53081
1693731550201099,1.3659,8.0811,0.2876,1.48561
1693731550267772,1.3656,8.0839,0.2918,1.45507
1693731550334438,1.37,8.0721,0.2959,1.47299
1693731550401109,1.3773,8.0659,0.2928,1.49412
1693731550467795,1.3775,8.0599,0.2926,1.49369
1693731550534458,1.3779,8.051,0.2854,1.50827
1693731550601133,1.3799,8.051,0.2877,1.51252
1693731550667798,1.3839,8.0467,0.2872,1.50101
1693731550734464,1.39,8.0508,0.284,1.50272
1693731550801136,1.3981,8.0551,0.284,1.49518
1693731550867808,1.3983,8.0646,0.2867,1.49286
1693731550934473,1.4019,8.0623,0.2889,1.48372
1693731551001147,1.404,8.064,0.2886,1.4915
1693731551067818,1.4071,8.0605,0.2886,1.49046
1693731551134490,1.4054,8.073,0.2896,1.49372
1693731551201164,1.3948,8.0519,0.2934,1.47945
1693731551267830,1.4022,8.0865,0.2936,1.4799
1693731551334493,1.411,8.0983,0.2995,1.47605
1693731551401165,1.3761,8.0116,0.3048,1.43125
1693731551467844,1.3517,8.0072,0.3139,1.43456
1693731551534510,1.2548,8.0546,0.2579,1.56249
1693731551601181,1.5052,9.1613,0.2542,1.58732
1693731551667864,1.5283,9.318,0.2416,1.56599
1693731551734823,1.5373,9.3354,0.2385,1.44134
1693731551868357,1.5506,9.3426,0.2442,2.01684
1693731551934973,1.5441,9.3216,0.2399,1.15326
1693731552068269,1.5411,9.3129,0.2175,-0.30178
1693731552134893,1.5255,9.3131,0.1995,-0.64653
1693731552201530,1.5249,9.312,0.1979,-0.57356
1693731552268162,1.5254,9.3128,0.1976,-0.61982
1693731552334801,1.5251,9.3139,0.1969,-0.61004
1693731552401447,1.5252,9.3152,0.1973,-0.61538
1693731552468092,1.5256,9.317,0.1971,-0.63029
1693731552534734,1.526,9.3187,0.1977,-0.6382
1693731552601389,1.5261,9.3198,0.198,-0.63735
1693731552668036,1.5259,9.3207,0.198,-0.64084
